DATE,MST,Global CM22 Vent [W/m^2],Deck Dry Bulb Temp [deg C],Deck RH [%],Station Pressure [mBar],Precipitable Water Vapor [cm],500nm Aerosol Optical Depth
7/23/2011,22:49,-1.5212,22.37,42.18,822.82,0,0
7/23/2011,22:50,-1.5212,22.35,42.03,822.78,0,0
7/23/2011,22:51,-1.5212,22.31,41.76,822.77,0,0
7/23/2011,22:52,-1.5212,22.29,41.29,822.77,0,0
7/23/2011,22:53,-1.5212,22.26,42.23,822.77,0,0
7/23/2011,22:54,-1.5212,22.21,42.83,822.77,0,0
7/23/2011,22:55,-1.506,22.15,42.93,822.77,0,0
7/23/2011,22:56,-1.5212,22.09,42.48,822.77,0,0
7/23/2011,22:57,-1.5212,22.04,42.83,822.76,0,0
7/23/2011,22:58,-1.5212,22.01,42.78,822.76,0,0
7/23/2011,22:59,-1.5212,21.97,42.7,822.76,0,0
7/23/2011,23:00,-1.5212,21.93,42.75,822.77,0,0
7/23/2011,23:01,-1.5212,21.9,43.22,822.77,0,0
7/23/2011,23:02,-1.5212,21.86,43.43,822.77,0,0
7/23/2011,23:03,-1.4604,21.82,43.79,822.77,0,0
7/23/2011,23:04,-1.2474,21.78,43.86,822.77,0,0
7/23/2011,23:05,-1.3995,21.73,43.54,822.77,0,0
7/23/2011,23:06,-1.5212,21.69,43.47,822.77,0,0
7/23/2011,23:07,-1.5212,21.65,43.62,822.77,0,0
7/23/2011,23:08,-1.5212,21.63,43.65,822.77,0,0
7/23/2011,23:09,-1.5212,21.62,44.38,822.77,0,0
7/23/2011,23:10,-1.5212,21.61,44.15,822.78,0,0
7/23/2011,23:11,-1.4984,21.57,45.14,822.79,0,0
7/23/2011,23:12,-1.217,21.5,45.77,822.81,0,0
7/23/2011,23:13,-1.217,21.33,46.76,822.83,0,0
7/23/2011,23:14,-1.004,21.1,47.54,822.82,0,0
7/23/2011,23:15,-.91272,20.88,48.39,822.8,0,0
7/23/2011,23:16,-.90511,20.65,49.07,822.82,0,0
7/23/2011,23:17,-.70736,20.41,49.3,822.84,0,0
7/23/2011,23:18,-.91272,20.28,48.78,822.83,0,0
7/23/2011,23:19,-1.0116,20.28,48.67,822.78,0,0
7/23/2011,23:20,-1.2094,20.32,48.78,822.78,0,0
7/23/2011,23:21,-1.217,20.34,48.6,822.77,0,0
7/23/2011,23:22,-1.217,20.36,48.47,822.77,0,0
7/23/2011,23:23,-1.217,20.38,49,822.77,0,0
7/23/2011,23:24,-1.217,20.33,49.09,822.77,0,0
7/23/2011,23:25,-1.2169,20.27,48.97,822.77,0,0
7/23/2011,23:26,-1.2169,20.24,48.4,822.74,0,0
7/23/2011,23:27,-1.4527,20.24,48.05,822.73,0,0
7/23/2011,23:28,-1.5212,20.27,47.56,822.73,0,0
7/23/2011,23:29,-1.5744,20.31,47.57,822.68,0,0
7/23/2011,23:30,-1.8254,20.35,47.35,822.67,0,0
7/23/2011,23:31,-1.8254,20.4,47.3,822.66,0,0
7/23/2011,23:32,-1.8254,20.44,47.12,822.68,0,0
7/23/2011,23:33,-1.8254,20.48,47.06,822.66,0,0
7/23/2011,23:34,-1.8254,20.54,46.97,822.68,0,0
7/23/2011,23:35,-1.8254,20.61,46.65,822.72,0,0
7/23/2011,23:36,-1.8254,20.67,46.46,822.75,0,0
7/23/2011,23:37,-1.8254,20.73,46.11,822.76,0,0
7/23/2011,23:38,-1.8254,20.79,45.81,822.77,0,0
7/23/2011,23:39,-1.8254,20.84,45.79,822.76,0,0
7/23/2011,23:40,-1.8254,20.89,45.78,822.77,0,0
7/23/2011,23:41,-1.8254,20.92,45.85,822.73,0,0
7/23/2011,23:42,-1.8254,20.94,45.93,822.74,0,0
7/23/2011,23:43,-1.6201,20.95,45.9,822.74,0,0
7/23/2011,23:44,-1.5212,20.95,46,822.76,0,0
7/23/2011,23:45,-1.5212,20.94,45.86,822.73,0,0
7/23/2011,23:46,-1.5212,20.93,46.23,822.73,0,0
7/23/2011,23:47,-1.5212,20.91,46.53,822.73,0,0
7/23/2011,23:48,-1.506,20.87,46.74,822.74,0,0
7/23/2011,23:49,-1.2778,20.83,47.04,822.74,0,0
7/23/2011,23:50,-1.2246,20.79,47.23,822.75,0,0
7/23/2011,23:51,-1.217,20.75,47.45,822.76,0,0
7/23/2011,23:52,-1.217,20.72,47.65,822.77,0,0
7/23/2011,23:53,-1.217,20.69,47.85,822.77,0,0
7/23/2011,23:54,-1.217,20.65,48.1,822.77,0,0
7/23/2011,23:55,-1.217,20.61,48.33,822.77,0,0
7/23/2011,23:56,-1.217,20.56,48.44,822.77,0,0
7/23/2011,23:57,-1.217,20.52,48.45,822.77,0,0
7/23/2011,23:58,-1.217,20.48,48.45,822.77,0,0
7/23/2011,23:59,-1.217,20.45,48.4,822.78,0,0
7/24/2011,00:00,-1.2702,20.43,48.48,822.81,0,0
7/24/2011,00:01,-1.506,20.42,48.48,822.82,0,0
7/24/2011,00:02,-1.5136,20.41,48.53,822.81,0,0
7/24/2011,00:03,-1.5212,20.4,48.6,822.8,0,0
7/24/2011,00:04,-1.5212,20.42,48.25,822.78,0,0
7/24/2011,00:05,-1.5212,20.45,47.83,822.81,0,0
7/24/2011,00:06,-1.757,20.49,47.56,822.81,0,0
7/24/2011,00:07,-1.8255,20.56,47.67,822.82,0,0
7/24/2011,00:08,-1.7114,20.59,47.76,822.82,0,0
7/24/2011,00:09,-1.5441,20.62,47.78,822.83,0,0
7/24/2011,00:10,-1.5213,20.63,47.86,822.78,0,0
7/24/2011,00:11,-1.5213,20.64,48.08,822.78,0,0
7/24/2011,00:12,-1.5213,20.63,48.3,822.79,0,0
7/24/2011,00:13,-1.5213,20.63,48.16,822.83,0,0
7/24/2011,00:14,-1.5213,20.63,47.89,822.87,0,0
7/24/2011,00:15,-1.5212,20.65,47.83,822.88,0,0
7/24/2011,00:16,-1.5212,20.69,47.49,822.89,0,0
7/24/2011,00:17,-1.5212,20.72,47.29,822.88,0,0
7/24/2011,00:18,-1.5212,20.74,47.2,822.89,0,0
7/24/2011,00:19,-1.5212,20.76,47.17,822.9,0,0
7/24/2011,00:20,-1.5212,20.79,47.07,822.9,0,0
7/24/2011,00:21,-1.5212,20.82,46.75,822.89,0,0
7/24/2011,00:22,-1.6658,20.85,46.35,822.89,0,0
7/24/2011,00:23,-1.8103,20.89,46.32,822.89,0,0
7/24/2011,00:24,-1.8255,20.9,46.23,822.88,0,0
7/24/2011,00:25,-1.7723,20.91,46.49,822.88,0,0
7/24/2011,00:26,-1.5593,20.92,46.75,822.89,0,0
7/24/2011,00:27,-1.5213,20.92,46.7,822.89,0,0
7/24/2011,00:28,-1.5213,20.91,46.97,822.86,0,0
7/24/2011,00:29,-1.5213,20.9,46.78,822.84,0,0
7/24/2011,00:30,-1.5212,20.9,46.95,822.85,0,0
7/24/2011,00:31,-1.4452,20.88,47.34,822.86,0,0
7/24/2011,00:32,-1.217,20.86,47.59,822.89,0,0
7/24/2011,00:33,-1.217,20.83,47.46,822.9,0,0
7/24/2011,00:34,-1.217,20.8,47.4,822.9,0,0
7/24/2011,00:35,-1.2398,20.78,47.45,822.9,0,0
7/24/2011,00:36,-1.4908,20.77,47.41,822.9,0,0
7/24/2011,00:37,-1.5212,20.76,47.47,822.98,0,0
7/24/2011,00:38,-1.5212,20.75,47.49,823,0,0
7/24/2011,00:39,-1.5212,20.75,47.64,823.02,0,0
7/24/2011,00:40,-1.5213,20.76,47.51,823.02,0,0
7/24/2011,00:41,-1.5213,20.8,47.27,823.03,0,0
7/24/2011,00:42,-1.5213,20.83,47,823.05,0,0
7/24/2011,00:43,-1.5213,20.88,47.33,823.11,0,0
7/24/2011,00:44,-1.5136,20.89,48.36,823.1,0,0
7/24/2011,00:45,-1.2322,20.81,48.98,823.14,0,0
7/24/2011,00:46,-1.217,20.66,48.95,823.11,0,0
7/24/2011,00:47,-1.217,20.57,49.05,823.07,0,0
7/24/2011,00:48,-1.217,20.52,49.11,823.04,0,0
7/24/2011,00:49,-1.217,20.48,48.7,823.04,0,0
7/24/2011,00:50,-1.2246,20.47,48.41,823.02,0,0
7/24/2011,00:51,-1.3159,20.47,48.68,823.02,0,0
7/24/2011,00:52,-1.3083,20.47,49.01,823.02,0,0
7/24/2011,00:53,-1.2246,20.46,49.18,823.02,0,0
7/24/2011,00:54,-1.217,20.44,49.03,823.03,0,0
7/24/2011,00:55,-1.2474,20.42,49.02,823.03,0,0
7/24/2011,00:56,-1.5213,20.4,48.74,823.02,0,0
7/24/2011,00:57,-1.5213,20.38,48.91,823.02,0,0
7/24/2011,00:58,-1.5213,20.36,48.62,823.03,0,0
7/24/2011,00:59,-1.5213,20.35,48.55,823.02,0,0
7/24/2011,01:00,-1.5213,20.34,48.74,822.99,0,0
7/24/2011,01:01,-1.5213,20.33,48.73,822.99,0,0
7/24/2011,01:02,-1.5213,20.33,48.75,822.96,0,0
7/24/2011,01:03,-1.5213,20.33,48.51,822.94,0,0
7/24/2011,01:04,-1.5213,20.34,48.51,822.95,0,0
7/24/2011,01:05,-1.5213,20.35,48.38,822.92,0,0
7/24/2011,01:06,-1.5365,20.37,48.34,822.93,0,0
7/24/2011,01:07,-1.5289,20.39,48.53,822.92,0,0
7/24/2011,01:08,-1.5213,20.39,48.37,822.91,0,0
7/24/2011,01:09,-1.5213,20.4,48.11,822.9,0,0
7/24/2011,01:10,-1.5213,20.41,48.17,822.9,0,0
7/24/2011,01:11,-1.5213,20.41,48.15,822.9,0,0
7/24/2011,01:12,-1.5213,20.41,48.11,822.89,0,0
7/24/2011,01:13,-1.5213,20.4,47.94,822.86,0,0
7/24/2011,01:14,-1.5213,20.39,48.03,822.8,0,0
7/24/2011,01:15,-1.4756,20.37,48.07,822.8,0,0
7/24/2011,01:16,-1.2626,20.33,48.1,822.8,0,0
7/24/2011,01:17,-1.217,20.3,48.13,822.84,0,0
7/24/2011,01:18,-1.217,20.27,48.21,822.83,0,0
7/24/2011,01:19,-1.2246,20.24,48.35,822.86,0,0
7/24/2011,01:20,-1.217,20.21,48.84,822.87,0,0
7/24/2011,01:21,-1.217,20.18,49.03,822.84,0,0
7/24/2011,01:22,-1.217,20.14,49.13,822.79,0,0
7/24/2011,01:23,-1.217,20.13,49.46,822.8,0,0
7/24/2011,01:24,-1.217,20.08,49.57,822.78,0,0
7/24/2011,01:25,-1.217,20.02,49.52,822.78,0,0
7/24/2011,01:26,-1.217,19.96,49.48,822.78,0,0
7/24/2011,01:27,-1.217,19.9,49.48,822.78,0,0
7/24/2011,01:28,-1.217,19.85,49.1,822.81,0,0
7/24/2011,01:29,-1.217,19.83,49.16,822.81,0,0
7/24/2011,01:30,-1.217,19.81,49.25,822.84,0,0
7/24/2011,01:31,-1.2322,19.8,49.15,822.79,0,0
7/24/2011,01:32,-1.3159,19.79,49.24,822.79,0,0
7/24/2011,01:33,-1.4984,19.78,49.15,822.79,0,0
7/24/2011,01:34,-1.5213,19.78,49.08,822.78,0,0
7/24/2011,01:35,-1.5213,19.78,49.23,822.78,0,0
7/24/2011,01:36,-1.5213,19.77,49.1,822.78,0,0
7/24/2011,01:37,-1.5212,19.77,49.04,822.78,0,0
7/24/2011,01:38,-1.5213,19.79,49.05,822.78,0,0
7/24/2011,01:39,-1.5213,19.8,49.04,822.78,0,0
7/24/2011,01:40,-1.5213,19.82,48.94,822.78,0,0
7/24/2011,01:41,-1.5213,19.85,48.67,822.78,0,0
7/24/2011,01:42,-1.5213,19.88,48.28,822.78,0,0
7/24/2011,01:43,-1.6353,19.93,48.23,822.76,0,0
7/24/2011,01:44,-1.8255,19.97,47.9,822.76,0,0
7/24/2011,01:45,-1.8255,20.02,47.93,822.71,0,0
7/24/2011,01:46,-1.8255,20.06,47.8,822.72,0,0
7/24/2011,01:47,-1.8179,20.08,47.63,822.76,0,0
7/24/2011,01:48,-1.7875,20.1,47.68,822.73,0,0
7/24/2011,01:49,-1.6277,20.11,47.29,822.75,0,0
7/24/2011,01:50,-1.681,20.14,46.99,822.77,0,0
7/24/2011,01:51,-1.8255,20.17,46.64,822.78,0,0
7/24/2011,01:52,-1.7799,20.21,46.65,822.77,0,0
7/24/2011,01:53,-1.6658,20.23,46.55,822.77,0,0
7/24/2011,01:54,-1.5517,20.24,46.52,822.78,0,0
7/24/2011,01:55,-1.5213,20.25,46.54,822.78,0,0
7/24/2011,01:56,-1.5213,20.25,46.62,822.78,0,0
7/24/2011,01:57,-1.5213,20.26,46.72,822.77,0,0
7/24/2011,01:58,-1.5213,20.27,46.78,822.77,0,0
7/24/2011,01:59,-1.5213,20.27,46.85,822.77,0,0
7/24/2011,02:00,-1.5213,20.27,46.81,822.76,0,0
7/24/2011,02:01,-1.5212,20.27,46.81,822.76,0,0
7/24/2011,02:02,-1.5212,20.28,46.86,822.74,0,0
7/24/2011,02:03,-1.5212,20.28,46.95,822.73,0,0
7/24/2011,02:04,-1.5212,20.26,46.93,822.71,0,0
7/24/2011,02:05,-1.5212,20.25,47.04,822.7,0,0
7/24/2011,02:06,-1.5212,20.24,47.08,822.69,0,0
7/24/2011,02:07,-1.5212,20.23,47.19,822.67,0,0
7/24/2011,02:08,-1.5212,20.21,47.19,822.68,0,0
7/24/2011,02:09,-1.5212,20.19,47.33,822.67,0,0
7/24/2011,02:10,-1.5213,20.18,47.37,822.66,0,0
7/24/2011,02:11,-1.5213,20.17,47.48,822.65,0,0
7/24/2011,02:12,-1.5212,20.16,47.51,822.65,0,0
7/24/2011,02:13,-1.5212,20.15,47.65,822.66,0,0
7/24/2011,02:14,-1.5213,20.14,47.56,822.67,0,0
7/24/2011,02:15,-1.5213,20.14,47.65,822.66,0,0
7/24/2011,02:16,-1.5213,20.15,47.64,822.66,0,0
7/24/2011,02:17,-1.5213,20.15,47.57,822.66,0,0
7/24/2011,02:18,-1.5213,20.16,47.45,822.66,0,0
7/24/2011,02:19,-1.5213,20.17,47.54,822.65,0,0
7/24/2011,02:20,-1.5213,20.18,47.46,822.65,0,0
7/24/2011,02:21,-1.5213,20.18,47.4,822.66,0,0
7/24/2011,02:22,-1.5213,20.18,47.25,822.66,0,0
7/24/2011,02:23,-1.5212,20.18,47.37,822.66,0,0
7/24/2011,02:24,-1.5212,20.18,47.13,822.66,0,0
7/24/2011,02:25,-1.5212,20.19,47.06,822.66,0,0
7/24/2011,02:26,-1.5212,20.21,46.92,822.65,0,0
7/24/2011,02:27,-1.5213,20.22,47.11,822.62,0,0
7/24/2011,02:28,-1.5213,20.22,47.04,822.61,0,0
7/24/2011,02:29,-1.5213,20.2,47.17,822.58,0,0
7/24/2011,02:30,-1.5213,20.19,47.23,822.55,0,0
7/24/2011,02:31,-1.5213,20.17,47.34,822.56,0,0
7/24/2011,02:32,-1.5212,20.16,47.31,822.58,0,0
7/24/2011,02:33,-1.5212,20.16,47.2,822.55,0,0
7/24/2011,02:34,-1.5213,20.16,47.21,822.59,0,0
7/24/2011,02:35,-1.5213,20.16,47.32,822.61,0,0
7/24/2011,02:36,-1.5212,20.14,47.41,822.64,0,0
7/24/2011,02:37,-1.5212,20.11,47.49,822.65,0,0
7/24/2011,02:38,-1.506,20.09,47.47,822.65,0,0
7/24/2011,02:39,-1.4908,20.06,47.32,822.66,0,0
7/24/2011,02:40,-1.5213,20.05,46.99,822.66,0,0
7/24/2011,02:41,-1.5213,20.05,47.02,822.66,0,0
7/24/2011,02:42,-1.5213,20.05,47.04,822.7,0,0
7/24/2011,02:43,-1.5213,20.05,47.01,822.75,0,0
7/24/2011,02:44,-1.5212,20.06,46.91,822.75,0,0
7/24/2011,02:45,-1.5212,20.08,46.77,822.75,0,0
7/24/2011,02:46,-1.5212,20.09,46.91,822.78,0,0
7/24/2011,02:47,-1.5212,20.08,46.76,822.78,0,0
7/24/2011,02:48,-1.5212,20.08,46.61,822.8,0,0
7/24/2011,02:49,-1.5212,20.08,46.6,822.8,0,0
7/24/2011,02:50,-1.5212,20.08,46.58,822.83,0,0
7/24/2011,02:51,-1.5212,20.08,46.35,822.9,0,0
7/24/2011,02:52,-1.5212,20.07,46.33,822.9,0,0
7/24/2011,02:53,-1.5212,20.06,46.3,822.9,0,0
7/24/2011,02:54,-1.5212,20.05,46.14,822.98,0,0
7/24/2011,02:55,-1.5212,20.05,46.18,823.02,0,0
7/24/2011,02:56,-1.5212,20.03,46.19,823.02,0,0
7/24/2011,02:57,-1.5212,20.01,46.19,823.03,0,0
7/24/2011,02:58,-1.5212,19.99,46.15,823.03,0,0
7/24/2011,02:59,-1.5212,19.98,46.06,823.05,0,0
7/24/2011,03:00,-1.5212,19.97,46.44,823.07,0,0
7/24/2011,03:01,-1.2854,19.94,47.85,823.05,0,0
7/24/2011,03:02,-1.217,19.87,48.52,823.12,0,0
7/24/2011,03:03,-1.217,19.8,49.09,823.14,0,0
7/24/2011,03:04,-1.217,19.73,49.21,823.14,0,0
7/24/2011,03:05,-1.217,19.64,49.22,823.15,0,0
7/24/2011,03:06,-1.217,19.58,48.31,823.19,0,0
7/24/2011,03:07,-1.217,19.56,48.51,823.24,0,0
7/24/2011,03:08,-1.217,19.53,47.96,823.27,0,0
7/24/2011,03:09,-1.217,19.53,47.84,823.27,0,0
7/24/2011,03:10,-1.2246,19.56,47.65,823.27,0,0
7/24/2011,03:11,-1.217,19.57,48.66,823.3,0,0
7/24/2011,03:12,-1.217,19.51,49.49,823.3,0,0
7/24/2011,03:13,-1.217,19.43,49.97,823.29,0,0
7/24/2011,03:14,-1.217,19.34,49.91,823.28,0,0
7/24/2011,03:15,-1.217,19.28,50.08,823.28,0,0
7/24/2011,03:16,-1.217,19.25,50.28,823.27,0,0
7/24/2011,03:17,-1.3311,19.22,50.58,823.27,0,0
7/24/2011,03:18,-1.5137,19.21,50.97,823.27,0,0
7/24/2011,03:19,-1.5213,19.22,51.21,823.27,0,0
7/24/2011,03:20,-1.5213,19.22,51.4,823.27,0,0
7/24/2011,03:21,-1.5213,19.22,51.71,823.27,0,0
7/24/2011,03:22,-1.5213,19.22,51.95,823.28,0,0
7/24/2011,03:23,-1.5213,19.23,52.07,823.29,0,0
7/24/2011,03:24,-1.6049,19.25,51.94,823.28,0,0
7/24/2011,03:25,-1.5517,19.27,51.81,823.28,0,0
7/24/2011,03:26,-1.5213,19.29,51.81,823.28,0,0
7/24/2011,03:27,-1.5213,19.3,51.73,823.27,0,0
7/24/2011,03:28,-1.5213,19.32,51.57,823.27,0,0
7/24/2011,03:29,-1.5213,19.36,51.45,823.27,0,0
7/24/2011,03:30,-1.5213,19.4,51.3,823.26,0,0
7/24/2011,03:31,-1.5213,19.41,51.31,823.26,0,0
7/24/2011,03:32,-1.5213,19.41,50.97,823.26,0,0
7/24/2011,03:33,-1.5213,19.45,50.28,823.27,0,0
7/24/2011,03:34,-1.5213,19.48,49.03,823.25,0,0
7/24/2011,03:35,-1.5213,19.54,49.07,823.23,0,0
7/24/2011,03:36,-1.5213,19.56,48.28,823.19,0,0
7/24/2011,03:37,-1.5213,19.58,47.46,823.24,0,0
7/24/2011,03:38,-1.5213,19.6,47.58,823.19,0,0
7/24/2011,03:39,-1.5213,19.6,47.35,823.18,0,0
7/24/2011,03:40,-1.5213,19.61,46.83,823.23,0,0
7/24/2011,03:41,-1.5213,19.65,46.64,823.21,0,0
7/24/2011,03:42,-1.5212,19.66,46.15,823.23,0,0
7/24/2011,03:43,-1.5212,19.68,45.69,823.24,0,0
7/24/2011,03:44,-1.5213,19.72,45.38,823.25,0,0
7/24/2011,03:45,-1.5213,19.76,45.27,823.25,0,0
7/24/2011,03:46,-1.5213,19.79,45.21,823.26,0,0
7/24/2011,03:47,-1.5213,19.79,45.17,823.23,0,0
7/24/2011,03:48,-1.5213,19.78,45.26,823.21,0,0
7/24/2011,03:49,-1.5212,19.77,45.48,823.17,0,0
7/24/2011,03:50,-1.5212,19.73,45.7,823.15,0,0
7/24/2011,03:51,-1.5212,19.68,45.97,823.16,0,0
7/24/2011,03:52,-1.5212,19.64,46.3,823.15,0,0
7/24/2011,03:53,-1.5212,19.59,46.76,823.15,0,0
7/24/2011,03:54,-1.4224,19.54,47.19,823.14,0,0
7/24/2011,03:55,-1.2474,19.5,47.93,823.14,0,0
7/24/2011,03:56,-1.217,19.45,48.17,823.09,0,0
7/24/2011,03:57,-1.217,19.4,48.31,823.06,0,0
7/24/2011,03:58,-1.217,19.34,48.75,823.04,0,0
7/24/2011,03:59,-1.217,19.28,48.54,823.03,0,0
7/24/2011,04:00,-1.217,19.2,48.18,823.03,0,0
7/24/2011,04:01,-1.217,19.13,47.99,823.02,0,0
7/24/2011,04:02,-1.217,19.05,48.02,823.02,0,0
7/24/2011,04:03,-1.217,19,47.74,823.02,0,0
7/24/2011,04:04,-1.217,18.96,47.69,823.02,0,0
7/24/2011,04:05,-1.217,18.94,47.58,823.02,0,0
7/24/2011,04:06,-1.2246,18.93,47.49,823.02,0,0
7/24/2011,04:07,-1.3083,18.92,47.27,823.03,0,0
7/24/2011,04:08,-1.506,18.92,47.39,823.02,0,0
7/24/2011,04:09,-1.5212,18.91,47.3,823.01,0,0
7/24/2011,04:10,-1.5212,18.92,47.27,823.02,0,0
7/24/2011,04:11,-1.5212,18.93,47.2,823.01,0,0
7/24/2011,04:12,-1.5212,18.94,47.12,823.02,0,0
7/24/2011,04:13,-1.5213,18.96,46.81,823,0,0
7/24/2011,04:14,-1.5213,18.99,46.74,823.02,0,0
7/24/2011,04:15,-1.5212,19.03,46.48,823.02,0,0
7/24/2011,04:16,-1.6125,19.08,46.24,823.03,0,0
7/24/2011,04:17,-1.7494,19.12,46.06,823.03,0,0
7/24/2011,04:18,-1.7722,19.16,45.73,823.04,0,0
7/24/2011,04:19,-1.8179,19.2,45.71,823.09,0,0
7/24/2011,04:20,-1.7342,19.23,45.5,823.1,0,0
7/24/2011,04:21,-1.719,19.26,45.3,823.13,0,0
7/24/2011,04:22,-1.6582,19.29,45.35,823.12,0,0
7/24/2011,04:23,-1.5213,19.31,45.42,823.1,0,0
7/24/2011,04:24,-1.5212,19.32,45.34,823.12,0,0
7/24/2011,04:25,-1.5212,19.33,45.36,823.14,0,0
7/24/2011,04:26,-1.5213,19.35,45.42,823.12,0,0
7/24/2011,04:27,-1.5213,19.35,45.52,823.14,0,0
7/24/2011,04:28,-1.4756,19.34,45.52,823.13,0,0
7/24/2011,04:29,-1.2703,19.32,45.58,823.14,0,0
7/24/2011,04:30,-1.2246,19.31,45.49,823.15,0,0
7/24/2011,04:31,-1.217,19.32,45.5,823.14,0,0
7/24/2011,04:32,-1.217,19.32,45.5,823.2,0,0
7/24/2011,04:33,-1.217,19.32,45.63,823.25,0,0
7/24/2011,04:34,-1.1409,19.31,45.66,823.27,0,0
7/24/2011,04:35,-.92797,19.3,45.66,823.27,0,0
7/24/2011,04:36,-.91276,19.31,45.54,823.29,0,0
7/24/2011,04:37,-.87472,19.31,45.62,823.31,0,0
7/24/2011,04:38,-.61611,19.31,45.55,823.32,0,0
7/24/2011,04:39,-.6085,19.31,45.36,823.3,0,0
7/24/2011,04:40,-.6085,19.34,45.22,823.31,0,0
7/24/2011,04:41,-.3575,19.38,45.28,823.28,0,0
7/24/2011,04:42,-.2434,19.4,45.27,823.27,0,0
7/24/2011,04:43,0,19.42,45.24,823.29,0,0
7/24/2011,04:44,.2434,19.42,45.15,823.27,0,0
7/24/2011,04:45,.52484,19.43,45.23,823.27,0,0
7/24/2011,04:46,.81387,19.44,45.4,823.28,0,0
7/24/2011,04:47,1.179,19.43,45.42,823.28,0,0
7/24/2011,04:48,1.5669,19.42,45.45,823.27,0,0
7/24/2011,04:49,1.9472,19.4,45.34,823.27,0,0
7/24/2011,04:50,2.2743,19.4,45.17,823.27,0,0
7/24/2011,04:51,2.7002,19.41,45.31,823.28,0,0
7/24/2011,04:52,3.2022,19.41,45.38,823.28,0,0
7/24/2011,04:53,3.7423,19.4,45.42,823.27,0,0
7/24/2011,04:54,4.2671,19.39,45.11,823.27,0,0
7/24/2011,04:55,5.0581,19.41,45.13,823.28,-6999,0.50462
7/24/2011,04:56,6.1154,19.42,45.16,823.28,-6999,0.53143
7/24/2011,04:57,7.2487,19.43,45.22,823.29,-6999,0.55984
7/24/2011,04:58,8.3744,19.43,44.95,823.29,-6999,0.09918
7/24/2011,04:59,9.5459,19.45,45.08,823.32,-6999,0.09057
7/24/2011,05:00,10.748,19.46,44.96,823.34,-6999,0.08804
7/24/2011,05:01,12.071,19.48,44.98,823.37,-6999,0.08534
7/24/2011,05:02,13.425,19.49,45.06,823.38,-6999,0.08333
7/24/2011,05:03,14.878,19.5,45.13,823.4,-6999,0.08151
7/24/2011,05:04,16.376,19.51,45.04,823.42,-6999,0.07978
7/24/2011,05:05,17.799,19.52,44.97,823.48,-6999,0.07914
7/24/2011,05:06,19.236,19.53,44.89,823.51,-6999,0.07912
7/24/2011,05:07,20.788,19.53,45.02,823.51,-6999,0.07881
7/24/2011,05:08,22.408,19.52,45.16,823.51,-6999,0.07849
7/24/2011,05:09,24.134,19.5,45.16,823.52,-6999,0.07823
7/24/2011,05:10,25.762,19.48,45.37,823.52,-6999,0.07853
7/24/2011,05:11,27.374,19.47,45.44,823.52,-6999,0.07895
7/24/2011,05:12,29.048,19.46,45.54,823.5,-6999,0.07946
7/24/2011,05:13,30.85,19.45,45.61,823.46,-6999,0.07994
7/24/2011,05:14,32.623,19.44,45.63,823.46,-6999,0.08043
7/24/2011,05:15,34.448,19.44,45.61,823.46,-6999,0.08107
7/24/2011,05:16,36.464,19.45,45.58,823.43,-6999,0.08121
7/24/2011,05:17,38.479,19.46,45.35,823.45,-6999,0.08138
7/24/2011,05:18,40.564,19.49,45.2,823.49,-6999,0.08163
7/24/2011,05:19,42.617,19.53,45.14,823.5,-6999,0.08216
7/24/2011,05:20,44.747,19.57,45.17,823.5,-6999,0.08301
7/24/2011,05:21,46.747,19.6,45.21,823.49,-6999,0.08408
7/24/2011,05:22,48.87,19.63,44.69,823.52,-6999,0.08503
7/24/2011,05:23,51.174,19.68,44.72,823.47,-6999,0.08552
7/24/2011,05:24,53.737,19.72,44.89,823.48,-6999,0.08558
7/24/2011,05:25,56.225,19.75,44.53,823.47,-6999,0.08573
7/24/2011,05:26,58.681,19.79,44.47,823.44,-6999,0.08612
7/24/2011,05:27,61.176,19.83,44.19,823.47,-6999,0.08670
7/24/2011,05:28,63.556,19.88,44.24,823.43,-6999,0.08752
7/24/2011,05:29,66.112,19.91,44.55,823.47,-6999,0.08806
7/24/2011,05:30,68.812,19.9,44.52,823.48,-6999,0.08839
7/24/2011,05:31,71.414,19.88,44.65,823.5,3.60813,0.08897
7/24/2011,05:32,73.961,19.89,44.38,823.51,3.56497,0.08970
7/24/2011,05:33,76.593,19.91,44.44,823.51,3.53026,0.09034
7/24/2011,05:34,79.362,19.92,44.52,823.51,3.49404,0.09078
7/24/2011,05:35,82.222,19.91,44.73,823.47,3.44530,0.09108
7/24/2011,05:36,84.929,19.91,44.47,823.5,3.40608,0.09172
7/24/2011,05:37,87.538,19.94,44.32,823.52,3.36129,0.09261
7/24/2011,05:38,90.367,19.97,44.61,823.52,3.32846,0.09320
7/24/2011,05:39,93.395,20.01,44.97,823.51,3.29057,0.09347
7/24/2011,05:40,96.331,20.04,44.79,823.52,3.23277,0.09379
7/24/2011,05:41,99.023,20.07,44.21,823.52,3.21644,0.09460
7/24/2011,05:42,101.73,20.11,44.15,823.53,3.19813,0.09547
7/24/2011,05:43,104.45,20.15,44.19,823.54,3.17289,0.09632
7/24/2011,05:44,107.32,20.19,43.86,823.55,3.13831,0.09691
7/24/2011,05:45,110.18,20.23,43.86,823.61,3.10643,0.09764
7/24/2011,05:46,113.13,20.28,43.64,823.63,3.08570,0.09816
7/24/2011,05:47,116.18,20.31,42.96,823.63,3.04698,0.09851
